epoch,train_loss,mixup_loss,valid_loss
1,1.36755962061882,0.00011520380973815918,1.3670100296537082
2,1.330681503200531,0.00013866119384765626,1.227356062676662
3,1.2966246518611908,0.00016930326223373412,1.311605331225273
4,1.2314355936050414,0.0001461630582809448,1.2606343563932638
5,1.1658041944026947,5.156157016754151e-05,1.108292827430444
6,1.1136937190055847,0.00018034045696258544,1.1197943433355062
7,1.10213420920372,0.00013420376777648925,1.0917317017148702
8,1.0447889972686768,0.00018224577903747558,1.046702583057758
9,0.9972424869060517,0.00013777518272399902,0.9738556545896407
10,0.9605185855388642,9.143941402435303e-05,0.9432858534348316
11,0.9530748778343201,0.00016292974948883056,0.9405526797740887
12,0.9668568695545197,7.37315833568573e-05,0.9691521903643241
13,0.949407944393158,0.0001268101692199707,0.88687031964461
14,0.9256994230270386,0.0001018205165863037,0.9070238453837541
15,0.9332407790660858,0.00010857324600219727,0.9243174776052817
16,0.9035224022865296,6.780833005905151e-05,0.8999631909223703
17,0.8844355258464813,0.0002461153030395508,0.8732766560637034
18,0.8786226100444794,0.00019618508815765382,0.8746358887889446
19,0.863428761100769,0.0001236472010612488,0.851042753419815
20,0.8720591499328614,0.0001500967264175415,0.8657341677791033
21,0.8611140616893769,9.220334887504578e-05,0.8804756796512848
22,0.8705045982837677,7.034207582473755e-05,0.8686373997002076
23,0.8669822110176086,0.00020557985305786133,0.9013797300748336
24,0.8918621612548828,0.00020456280708312989,0.9431192015226071
25,0.9336310517787934,0.00024299416542053224,0.9577836912029829
26,0.9190705028057098,0.00013073718547821045,0.8752154513047292
27,0.8937029421329499,0.00015497328042984008,0.8905399533418509
28,0.8888318383216858,0.00018888227939605712,0.8756685054455048
29,0.8989146057605744,0.00012318086624145508,0.8816021869962032
30,0.8798697212696075,6.103790402412415e-05,0.8915103102723757
31,0.9060700782299042,0.00020054101943969726,0.9161182882694098
32,0.9070720190048218,0.00013271706104278565,0.908246361101285
33,0.8855782144069672,0.00013224408626556398,0.8911853919808681
34,0.891210326051712,0.00023130254745483398,0.8475733447151307
35,0.8711373064041138,0.00023886280059814453,0.845523524360779
36,0.8466959842681885,0.00012375285625457763,0.847718993249612
37,0.8374523039340973,5.001962184906006e-05,0.8278402932561361
38,0.8244941167593002,0.00010055508613586426,0.8254207071776574
39,0.8251993419647217,0.00023628973960876465,0.8084003319725012
40,0.8146941624641418,0.0002623023986816406,0.8031574051158551
41,0.8003099473476409,0.00017927544116973877,0.7844802677058257
42,0.787227878665924,0.0001310554027557373,0.7977070258213923
43,0.7990140422344207,5.581365823745727e-05,0.8029823822852893
44,0.7998509626626968,0.00021789886951446532,0.7935904470773844
45,0.7852193460702896,0.00017705531120300292,0.7767210629505988
46,0.7801053493738175,0.00010639979839324951,0.8048256658590757
47,0.7850184843540192,0.00019581019878387452,0.7840238832510434
48,0.7794923595190049,0.00011262689828872681,0.7809823925296465
49,0.7737909889698028,0.00017033389806747436,0.7596629984103717
50,0.7869728316068649,4.6462264657020566e-05,0.7581830467933264
51,0.78868736743927,8.71001124382019e-05,0.7999138744213642
52,0.8284145301103591,0.00017399027347564697,0.8480347458941814
53,0.8486639040231705,0.00017269817590713501,0.8653345335370455
54,0.8460041002035141,0.00018307032585144044,0.8141017634517107
55,0.8092065603256225,9.831820726394653e-05,0.7784232304264338
56,0.7955918954849244,0.00018758565187454223,0.7699198357951946
57,0.7858786200523377,4.971783757209778e-05,0.777387662193714
58,0.7739754880905151,0.00013644996881484984,0.7834743100863236
59,0.76248979139328,0.0001821170449256897,0.7524949309344475
60,0.7593731308698655,0.00019875345230102538,0.7563330336258962
61,0.7510234758615494,0.00010158959627151489,0.7458643007736939
62,0.737931107211113,0.00020041885375976563,0.7394670964433596
63,0.7316237516641617,0.00015310516357421874,0.7428234983713199
64,0.7262164480209351,8.11555564403534e-05,0.7241492122411728
65,0.7367460953474044,0.00015931010246276857,0.7385704084657706
66,0.73445749938488,0.00017944746017456054,0.7277762437096009
67,0.7373089036464692,0.0001858858823776245,0.7435792168745627
68,0.7251168939590454,8.550132513046265e-05,0.7120723122587571
69,0.7313901682376862,0.00010084297657012939,0.7407250389074668
70,0.7240282893896103,0.00015508358478546143,0.7493358466487664
71,0.727000156545639,0.00012976676225662231,0.7182205616472623
72,0.7228084124326706,0.00018810019493103027,0.7359899307290713
73,0.7249229826450347,0.00010361013412475586,0.7340907991314546
74,0.7330203797578811,9.487454295158387e-05,0.7368855151610497
75,0.7263488676309585,0.00013211078643798828,0.7108604395045683
76,0.7229189826011657,0.0002136101245880127,0.7206718091590282
77,0.7150834345579148,5.701973438262939e-05,0.6939517187002378
78,0.724446890950203,0.00013357951641082764,0.7120811096750773
79,0.7131160693407059,0.00013735480308532715,0.7178236613862026
80,0.7121552322149277,0.00011727558374404907,0.7037017438083123
81,0.7317057531833648,7.325753569602966e-05,0.7308092437302455
82,0.7225983621597291,0.00015043990612030028,0.7261403347246158
83,0.7163912871360779,5.278873443603516e-05,0.7110743411840537
84,0.7175239742994308,0.0001693776249885559,0.7065643763695008
85,0.7063781637191773,9.254958629608155e-05,0.7087329889719303
86,0.704478286409378,0.00016932461261749267,0.6996143871010878
87,0.6965458289384842,0.00017412924766540527,0.7151076197624207
