epoch,train_loss,mixup_loss,valid_loss
1,1.9079865647792815,0.0029484523773193358,2.024399309968337
2,1.896825746154785,0.0018532958984375,2.027405089292771
3,1.7762586894512176,0.002776007843017578,1.7399508584386263
4,1.6829897312164306,0.000558905029296875,1.5910099825033774
5,1.6208863715648651,0.0015789995193481446,1.6220615232984226
6,1.5972530387878419,0.00032081370353698733,1.6105445325374603
7,1.5078397435188293,0.0014899349212646484,1.4704842640039248
8,1.4008567309379578,0.0012792545318603516,1.3040074677421496
9,1.331092548084259,0.0006718644142150879,1.274433668034199
10,1.3034995672225953,0.0001864551305770874,1.276253634920487
11,1.2615719567775727,0.0009590211868286132,1.2436809052641575
12,1.1987119274616242,0.00029870986938476565,1.1157610294146416
13,1.092540751838684,0.0016278383255004883,1.117996817215895
14,1.127861207342148,0.00032865104675292966,1.0761258447399507
15,1.1167342805862426,0.0011514277458190918,1.063607445321022
16,1.2059989020347595,0.0007949391365051269,1.2522362938676126
17,1.3459825236320495,0.000679561996459961,1.3756014003585546
18,1.2852831301689147,0.002378597640991211,1.1466553940986977
19,1.1452458416461944,0.001131387710571289,1.0197299747512891
20,1.0226534844398498,0.0005335307121276855,0.9621388020041661
21,1.0156445751667023,0.0010385835647583007,0.9655915911381061
22,1.0840946198940278,0.0004729006767272949,1.121771046366447
23,1.1004629959583283,0.0008519603729248047,1.0341540915079606
24,1.0974473013877868,0.0002691708564758301,1.0722403094554558
25,1.173792030763626,0.00021104369163513185,1.1363971048058608
26,1.135369620513916,0.0008454572677612305,1.0629252353921914
27,1.0874866257667541,0.0008100498199462891,1.0156519218133047
28,0.9898178567886352,0.0006441266536712647,0.8618206320664822
29,0.911148630619049,0.0003940877676010132,0.8440462429171953
30,0.8836616086006165,0.0002707913875579834,0.8695866404435574
31,0.9201607593536377,0.0005381994724273681,0.9158212489042526
32,0.9599099973678589,0.0006638548374176026,0.9201166320305604
33,1.0417805803775788,0.0006206674575805664,1.024179341701361
34,1.0243900946617126,0.0001362362504005432,0.8973912124832472
35,0.9331201156616211,0.0004437450885772705,0.8581954149099497
36,0.8858716916561127,0.000704871940612793,0.8228739064473373
37,0.8930954516887665,0.00021418001651763916,0.8546823591758044
38,0.8938600033283234,0.0005595614910125732,0.8571918616310145
39,0.8888468534469605,0.0007222925186157227,0.8501322554090084
40,0.9197294933319092,0.0008928722381591797,0.8715577400647677
41,0.9085495542049408,0.0006640808582305908,0.7941822912066411
42,0.8272046531200409,0.00027166991233825685,0.7887965914530631
43,0.7962043924331665,0.0002816917896270752,0.7301211192821845
44,0.8038294509410858,0.0005054001331329346,0.7750686095693172
45,0.8314730291366577,0.00036387717723846433,0.8233157061995604
46,0.8511340686321258,0.0005521142005920411,0.817681997250288
47,0.869905820274353,0.0005748810768127442,0.8394898493320514
48,0.9149720205783844,0.0005753226280212402,0.9105000904737375
49,0.9634208322048188,0.000553229570388794,0.823343140192521
50,0.833299718093872,0.0004380095958709717,0.7549863268549626
51,0.7798019238948822,0.000375482702255249,0.7176481212178866
52,0.7651830170154571,0.0005079822063446045,0.7236661739074267
53,0.7691617364883423,0.00012163844108581543,0.7548260331535951
54,0.8094782465457916,0.0007065625190734863,0.7707545709533569
55,0.8777508251190186,0.0001560873031616211,0.8898299877078105
56,0.8453780673503876,0.00021501584053039552,0.7594762732967352
57,0.7947513425588608,0.0006307781219482422,0.7735957959905649
58,0.7924609024524689,0.0006040047645568848,0.749137285237129
59,0.7934975492954254,0.0005373223304748536,0.7617304019438915
