epoch,train_loss,train_acc@1,train_acc@5,valid_acc@1
1,1.1968251877488234,60.66456330128205,94.90935496794873,65.51482371794873
2,0.9791354252359806,65.72015224358975,96.55198317307693,67.04727564102564
3,0.9420887344540694,66.67167467948718,96.9951923076923,67.98878205128204
4,0.9209748479800347,67.58563701923077,97.09785657051282,67.83854166666666
5,0.9083776521759156,68.05889423076923,97.06029647435898,68.84014423076923
6,0.8975743821416146,68.61979166666666,97.17047275641025,69.2608173076923
7,0.8831174102349159,69.22576121794873,97.29567307692307,69.34094551282051
8,0.8786538426692669,69.23327323717949,97.22305689102564,69.97195512820514
9,0.8723463509709407,69.2958733974359,97.32822516025641,69.82171474358975
10,0.8591892140415999,69.79166666666666,97.39583333333334,70.24238782051282
11,0.8579351917291299,69.96945112179486,97.42337740384616,70.45272435897436
12,0.8510648031265308,70.34004407051282,97.49348958333334,69.66145833333334
13,0.848662796884011,70.07461939102564,97.44591346153845,70.67307692307693
14,0.8454883891420487,70.3125,97.45092147435898,70.02203525641025
15,0.8409271666254753,70.29997996794873,97.44841746794873,70.99358974358975
16,0.8283768827334429,71.02363782051282,97.5986578525641,70.83333333333334
17,0.8384292471485261,70.58543669871796,97.44591346153845,70.9735576923077
18,0.8296785920094221,70.91346153846155,97.48597756410257,71.07371794871796
19,0.8361599577160982,70.52283653846155,97.47095352564102,70.86338141025641
20,0.8266799237865669,71.20142227564102,97.45592948717949,70.51282051282051
21,0.8195260058228786,70.98858173076923,97.59615384615384,70.96354166666666
22,0.8227075153054335,71.18389423076923,97.49599358974359,70.45272435897436
23,0.8202147489556899,71.34915865384616,97.60616987179486,70.91346153846155
24,0.8224371440517597,71.21143830128204,97.52103365384616,72.02524038461539
25,0.8116302937269211,71.42177483974359,97.61868990384616,71.12379807692307
26,0.8158294837444257,71.49188701923077,97.70132211538461,71.54447115384616
27,0.8142099848542458,71.56199919871796,97.71634615384616,70.93349358974359
28,0.8076227442958416,71.78485576923077,97.69381009615384,71.8349358974359
29,0.8086669595959859,71.59705528846155,97.6387219551282,71.58453525641025
30,0.8043601765082433,71.86748798076923,97.6387219551282,72.27564102564102
31,0.802840463243998,71.76231971153845,97.72886618589743,71.43429487179486
32,0.805655850431858,71.82241586538461,97.61117788461539,71.82491987179486
33,0.8040247981746992,71.9150641025641,97.72636217948718,72.00520833333334
34,0.8007997073806249,71.94260817307693,97.73387419871796,71.37419871794873
35,0.8010479169778335,71.82241586538461,97.64372996794873,71.67467948717949
36,0.7966772696146598,72.0527844551282,97.71634615384616,71.34415064102564
37,0.8042375970727358,72.16296073717949,97.64873798076923,71.8349358974359
38,0.7930792193764296,72.04276842948718,97.79647435897436,72.23557692307693
39,0.8028274923563004,71.8349358974359,97.57862580128204,72.19551282051282
40,0.7922208679792209,72.0928485576923,97.74889823717949,72.3858173076923
41,0.7922916490680132,71.96514423076923,97.80899439102564,72.37580128205127
42,0.7919025241564481,72.19551282051282,97.70382612179486,71.73477564102564
43,0.8021385877942427,71.87249599358975,97.59364983974359,72.58613782051282
44,0.7936676820883384,72.03776041666666,97.65124198717949,72.37580128205127
45,0.7916409568144724,72.30819310897436,97.6963141025641,72.3858173076923
46,0.7907825635793881,72.36828926282051,97.64623397435898,72.56610576923077
47,0.7842498524830892,72.5010016025641,97.7313701923077,72.2255608974359
48,0.7920759717623392,72.15795272435898,97.60867387820514,72.58613782051282
49,0.7832711363832155,72.58864182692307,97.78645833333334,72.35576923076923
50,0.7839861298218752,72.32822516025641,97.88661858974359,72.11538461538461
51,0.7962176364201766,72.01772836538461,97.66877003205127,71.8349358974359
52,0.7771885568896929,72.59114583333334,97.93920272435898,72.49599358974359
53,0.7874970162908236,72.4033453525641,97.72636217948718,71.78485576923077
54,0.7810290132959684,72.67127403846155,97.78395432692307,72.12540064102564
55,0.7815630795099796,72.71885016025641,97.78145032051282,72.12540064102564
56,0.7777048874741945,72.96424278846155,97.79146634615384,71.34415064102564
57,0.7794016234767742,72.62119391025641,97.87159455128204,72.28565705128204
58,0.7815281269259942,72.52854567307693,97.7764423076923,71.86498397435898
59,0.7804591634716743,72.5410657051282,97.75390625,71.88501602564102
60,0.7713698704655354,72.94671474358975,97.88661858974359,72.27564102564102
61,0.7837005135340568,72.4784655448718,97.7764423076923,72.54607371794873
62,0.7807098791385308,72.43088942307693,97.87660256410257,72.9266826923077
63,0.7771553047574483,72.62369791666666,97.71133814102564,72.5360576923077
64,0.7731556030802238,72.72385817307693,97.90414663461539,72.17548076923077
65,0.7775891524476882,72.67127403846155,97.76893028846155,72.49599358974359
66,0.7789634861625158,72.7939703525641,97.7313701923077,72.9266826923077
67,0.7715052117904028,72.75641025641025,97.85406650641025,72.31570512820514
68,0.7798369991091582,72.78645833333334,97.7764423076923,72.67628205128204
69,0.7702737586238445,72.9266826923077,97.80649038461539,71.86498397435898
70,0.7717952225834895,72.76392227564102,97.86658653846155,72.74639423076923
71,0.7699576354561708,72.91165865384616,97.90665064102564,72.94671474358975
72,0.7648672557029969,73.04186698717949,97.88661858974359,72.86658653846155
73,0.7684843983405676,73.05939503205127,97.80649038461539,72.63621794871796
74,0.7689523165806745,72.92167467948718,97.7764423076923,72.44591346153845
75,0.7692971632648737,72.88411458333334,97.8290264423077,72.51602564102564
76,0.7650851255808121,73.07191506410257,97.8114983974359,72.00520833333334
77,0.7682476572883434,73.00180288461539,97.78145032051282,72.7363782051282
78,0.772195720519775,72.91666666666666,97.78645833333334,72.33573717948718
79,0.7680967755806751,72.90665064102564,97.82401842948718,72.88661858974359
80,0.7657463783637072,72.97926682692307,97.81400240384616,73.37740384615384
81,0.7646092080917114,72.95172275641025,97.8740985576923,72.58613782051282
82,0.7558556038599747,73.53265224358975,97.96173878205127,72.5360576923077
83,0.7646687309711407,73.03685897435898,97.89413060897436,72.75641025641025
84,0.7680799483488767,72.94921875,97.77894631410257,73.14703525641025
85,0.7633401189859097,73.24719551282051,97.86658653846155,71.85496794871796
86,0.758744151928486,73.24969951923077,97.89663461538461,72.70633012820514
87,0.7731658151516547,72.7939703525641,97.79146634615384,72.6161858974359
88,0.7667412375792478,73.11698717948718,97.75390625,73.046875
89,0.7633607672193111,73.11949118589743,97.86408253205127,72.97676282051282
90,0.7598661388724278,73.27473958333334,97.8340344551282,72.49599358974359
91,0.7598473555766619,73.13701923076923,97.9717548076923,72.75641025641025
92,0.7486608217541988,73.76802884615384,97.8740985576923,72.6963141025641
93,0.7648379050004177,73.17457932692307,97.9091546474359,71.86498397435898
94,0.7622178624837826,73.27724358974359,97.81650641025641,72.7363782051282
95,0.7666175671112843,72.9717548076923,97.77894631410257,72.28565705128204
96,0.7646316905052234,73.08944310897436,97.97676282051282,72.59615384615384
97,0.753675755399924,73.4375,97.99178685897436,72.6161858974359
98,0.7621189397879136,73.24719551282051,97.90414663461539,72.52604166666666
99,0.7612473892095761,73.2021233974359,97.81901041666666,72.94671474358975
100,0.7646232979037823,73.23968349358975,97.8690905448718,72.28565705128204
