epoch,train_loss,train_acc@1,train_acc@5,valid_acc@1
1,1.1788680475109663,60.13120993589743,94.7265625,63.68189102564102
2,1.0011795973166442,64.4931891025641,96.3691907051282,65.65504807692307
3,0.966052264166184,65.48227163461539,96.72726362179486,66.57652243589743
4,0.9449680665364633,66.40124198717949,96.78235176282051,67.19751602564102
5,0.9376818789885595,66.82191506410257,96.7197516025641,67.95873397435898
6,0.9223470676403779,67.37279647435898,96.77734375,67.5380608974359
7,0.9090855616407517,67.97876602564102,96.97015224358975,68.52964743589743
8,0.898218864049667,68.32181490384616,97.01522435897436,67.95873397435898
9,0.8955596798123457,68.45202323717949,97.00020032051282,68.41947115384616
10,0.8908972061979465,68.50460737179486,97.04276842948718,69.12059294871796
11,0.8853905113079609,68.90274439102564,96.98016826923077,68.34935897435898
12,0.8950173621758436,68.55719150641025,97.0527844551282,68.91025641025641
13,0.8791583782205215,68.7725360576923,97.08032852564102,69.36097756410257
14,0.8841078464801495,68.7725360576923,97.02774439102564,68.94030448717949
15,0.8678297755809931,69.48868189102564,97.1103766025641,68.69991987179486
16,0.8691430049828994,69.30338541666666,97.23808092948718,69.98197115384616
17,0.8604724659369543,69.61388221153845,97.26812900641025,70.03205128205127
18,0.8600854006333228,69.69651442307693,97.1854967948718,69.9619391025641
19,0.8547079956684357,70.0595953525641,97.29066506410257,68.88020833333334
20,0.8671539691396248,69.59134615384616,97.25560897435898,70.21233974358975
21,0.8569545657970966,69.4110576923077,97.19551282051282,69.38100961538461
22,0.851806450730715,69.95693108974359,97.1504407051282,70.18229166666666
23,0.8519909506042799,69.95442708333334,97.33824118589743,69.98197115384616
24,0.8576264899128523,69.79417067307693,97.09535256410257,70.91346153846155
25,0.857247399405027,70.02453926282051,97.06029647435898,69.8016826923077
26,0.8507409147345103,70.08713942307693,97.26812900641025,69.94190705128204
27,0.8457472337744175,69.94691506410257,97.40835336538461,70.01201923076923
28,0.8451000874241194,70.20733173076923,97.38331330128204,70.40264423076923
29,0.8479160188864439,69.94941907051282,97.35326522435898,70.46274038461539
30,0.8425661434347813,70.39012419871796,97.29316907051282,71.4443108974359
31,0.8387439119128081,70.40765224358975,97.30819310897436,71.20392628205127
32,0.841471862525512,70.35506810897436,97.37079326923077,70.55288461538461
33,0.8388975619887694,70.54537259615384,97.35827323717949,69.86177884615384
34,0.8354918930010918,70.51282051282051,97.33824118589743,70.54286858974359
35,0.8460487679411204,70.32001201923077,97.30068108974359,69.9619391025641
36,0.8266851934484947,71.08122996794873,97.32822516025641,71.07371794871796
37,0.8271864698483393,70.95352564102564,97.29066506410257,70.47275641025641
38,0.8303024944586631,70.67558092948718,97.27814503205127,69.79166666666666
39,0.831348737845054,70.73066907051282,97.3232171474359,70.49278846153845
40,0.8416933537675784,70.3700921474359,97.26061698717949,70.85336538461539
41,0.8306834380596112,70.74819711538461,97.37079326923077,70.77323717948718
42,0.8307413135965666,70.45773237179486,97.35326522435898,70.68309294871796
43,0.8244694656668565,70.84585336538461,97.38331330128204,70.57291666666666
44,0.8192714737393917,71.0361578525641,97.45092147435898,71.38421474358975
45,0.8248543166197263,71.0136217948718,97.36328125,70.84334935897436
46,0.8234391934596575,70.91095753205127,97.36578525641025,71.26402243589743
47,0.8291219883622267,70.7431891025641,97.31069711538461,71.59455128205127
48,0.8316243103681467,70.90594951923077,97.1854967948718,69.60136217948718
49,0.8278001833420533,71.04116586538461,97.32071314102564,70.9735576923077
50,0.825097840756942,71.00360576923077,97.29567307692307,71.18389423076923
51,0.8171590131062728,71.1513421474359,97.39332932692307,71.33413461538461
52,0.8223081865371802,70.82081330128204,97.4784655448718,70.17227564102564
53,0.8190322722762059,71.08373397435898,97.42588141025641,71.92508012820514
54,0.8151771798729897,71.28655849358975,97.44841746794873,71.07371794871796
55,0.8175691620279582,71.26903044871796,97.36828926282051,70.36258012820514
56,0.8179945762340839,70.94601362179486,97.38832131410257,71.67467948717949
57,0.8250367257457513,70.98607772435898,97.4208733974359,70.81330128205127
58,0.8106493487572058,71.46935096153845,97.4033453525641,70.83333333333334
59,0.8137468269620186,71.56951121794873,97.45092147435898,71.50440705128204
60,0.8111175247109853,71.41927083333334,97.52854567307693,71.84495192307693
61,0.8163077519872249,71.17137419871796,97.4033453525641,72.13541666666666
62,0.8082739792955227,71.62459935897436,97.49849759615384,70.24238782051282
63,0.8205890947809586,71.25651041666666,97.28565705128204,71.20392628205127
64,0.8085728855087206,71.3065905448718,97.49599358974359,70.71314102564102
65,0.8089124841185716,71.53445512820514,97.50600961538461,71.875
66,0.8116633347593821,71.3466546474359,97.56610576923077,71.30408653846155
67,0.8158486558076663,71.14383012820514,97.49348958333334,71.67467948717949
68,0.8076124147344859,71.44180689102564,97.51352163461539,71.06370192307693
69,0.8220659425625434,71.06119791666666,97.29817708333334,72.32572115384616
70,0.811791113553903,71.41175881410257,97.49599358974359,70.91346153846155
71,0.8108774631833419,71.16135817307693,97.45092147435898,70.98357371794873
72,0.8082850132233057,71.56700721153845,97.49098557692307,71.80488782051282
