epoch,train_loss,mixup_loss,valid_loss
1,1.042627744626999,0.0005538846015930176,0.723670441370744
2,0.6446245329380036,0.0002803859710693359,0.6281430484392704
3,0.6325784087181091,7.733135223388672e-05,0.6168155267070501
4,0.6267944170951844,0.00038075923919677734,0.6693799425012026
5,0.6717796598911285,0.0001270024061203003,0.6621234034880613
6,0.6569261402606964,0.00023985042572021483,0.6259476030484225
7,0.6783447137832641,0.0005075857639312744,0.681039500121887
8,0.6704220118045807,0.0004240290641784668,0.7024614833868467
9,0.6912586564064026,7.290844917297364e-05,0.664568196504544
10,0.6679696246623993,0.00017367868423461913,0.6485064807228553
11,0.6609829662799835,0.00048545169830322267,0.7025732793487035
12,0.665376187324524,0.00043255667686462404,0.6669954179953306
13,0.6579728092193603,0.000379352331161499,0.6801247524145322
14,0.6671477993965149,0.00011311385631561279,0.6832339484722186
15,0.6754231266498566,6.540635824203492e-05,0.6582909872134527
16,0.6434870050907135,0.0004949252128601074,0.6514863329820144
17,0.6316074745178223,0.0002509205341339111,0.6526824411673423
18,0.6681172653675079,6.999197006225587e-05,0.6756157603783485
19,0.6525694376468658,0.00035291180610656737,0.6593089928993812
20,0.6296173292160034,0.000555958890914917,0.6290166643567574
21,0.6336690722942352,0.0002660229682922363,0.6436181884163465
22,0.6410614745616913,0.00032772278785705565,0.6405678448768762
23,0.6187762478351593,0.0005061122417449951,0.6291309853012745
24,0.605444470691681,0.00042053871154785154,0.6140927152755933
25,0.6146755564689637,0.00038574388027191165,0.6436611830424039
26,0.6366561755657196,0.000400764799118042,0.6155407140270258
27,0.6251169528961181,0.00011674851179122924,0.6168702399501433
28,0.635662677192688,0.00020914545059204102,0.6655762581489025
29,0.6593076107501984,0.0002746737480163574,0.6390021000152979
30,0.6228969099521637,0.0005307769775390624,0.6290280610705034
31,0.605328961801529,0.000493807077407837,0.5943286172472514
32,0.609562204170227,0.00024312982559204102,0.6218685211661534
33,0.6590884402751923,0.000502779245376587,0.6871552566687266
34,0.6452148055553436,0.0006080598831176758,0.6338315812441019
35,0.6016348859786987,0.00024710173606872556,0.6045953426987697
36,0.5674761597633362,9.151394367218018e-05,0.5584330898828995
37,0.5519267887592315,0.000404783821105957,0.5507991822102131
38,0.5425607311725616,0.0004906318187713623,0.5403600694277347
39,0.5538887824058533,0.00033084931373596194,0.5746279196479381
40,0.5633863159179687,6.300920844078063e-05,0.541097057171357
41,0.5372581777095795,0.000537533187866211,0.5466471442427391
42,0.5340213285923004,0.00052771315574646,0.5561897393602592
43,0.538069940662384,0.0001319972038269043,0.5544033545332078
44,0.5600060770988464,0.00047848386764526367,0.5431790646070089
45,0.5387164288520813,0.00041439857482910154,0.5377017383774122
46,0.522968257522583,0.0005086163520812988,0.5557885907399349
47,0.5361139728546143,0.00018444026708602906,0.5381678593082305
48,0.5536951016426086,0.0005085104465484619,0.5799535979063083
49,0.562189308309555,0.00024053301811218262,0.5366613696783017
50,0.545296896648407,0.00039786567687988283,0.5731399573194675
51,0.558884467792511,0.000542668342590332,0.5654492617035524
52,0.5819401522159576,0.00011427328586578369,0.6011951258167242
53,0.6082064133644104,0.0004553624629974365,0.626932313809028
54,0.5882962738990783,5.142667889595032e-05,0.5548943737760569
55,0.5469860150814057,0.00020626544952392578,0.5465487423233497
56,0.5198421965122223,0.0004470876693725586,0.5369249396981337
57,0.530859784412384,0.00045804567337036134,0.5401608141568991
58,0.5076096704959869,0.000583282470703125,0.5140931103856136
59,0.48896364674568177,0.0006035580158233642,0.4953632805591974
60,0.4750001582622528,9.684526920318604e-05,0.48689711533295804
61,0.4657852158546448,0.00026614007949829103,0.46401224839381683
62,0.4587469844341278,0.00040642905235290525,0.46516885379186046
63,0.46957234706878664,0.0005451869487762451,0.4720118382038214
64,0.47340187463760375,0.0005766801357269287,0.47367155188933396
65,0.46873303589820864,0.00025608556270599364,0.47308302823549664
66,0.44739890875816346,0.00017194241285324098,0.4567561917580091
67,0.42964195485115053,0.00043017969131469726,0.42760738482077915
68,0.4283183820724487,0.0004546794891357422,0.43007862663421875
69,0.4328659394264221,0.00041795401573181153,0.44524755749182826
