epoch,train_loss,mixup_loss,valid_loss
1,0.7185180029630661,0.0,0.5333029911495172
2,0.5822217954158783,0.0,0.6027405808369318
3,0.5755617733359337,0.0,0.5471154355372374
4,0.5003952871322632,0.0,0.47649516666737884
5,0.477533254635334,0.0,0.4367070845208871
6,0.44576725540161133,0.0,0.4489675564452624
7,0.4454728545308113,0.0,0.4296950380293987
8,0.42876673095226286,0.0,0.3950654529990294
9,0.42476392234563826,0.0,0.41467525833883345
10,0.4247342648267746,0.0,0.3960305614253649
11,0.4148761126756668,0.0,0.4064703263724462
12,0.42703573472499845,0.0,0.42087532073641437
13,0.42514415098428726,0.0,0.4335115528068481
14,0.41633504445552827,0.0,0.3954795432300904
15,0.4072361324906349,0.0,0.4053353649110366
16,0.4025649310708046,0.0,0.404990757505099
17,0.4034676169395447,0.0,0.37401417575967616
18,0.3984141748428345,0.0,0.38522776264028674
19,0.3929434080839157,0.0,0.3797791744940556
20,0.40244708144664765,0.0,0.4031821593451194
21,0.39805377908945083,0.0,0.3835766679392411
22,0.38045258902311324,0.0,0.38633600221230435
23,0.3824231194496155,0.0,0.3734821553986806
24,0.37572389872074125,0.0,0.3702070446541676
25,0.3709393681883812,0.0,0.3562851893978241
26,0.36070896574258804,0.0,0.35702029725488943
27,0.3664905546426773,0.0,0.35827719616011167
28,0.3640641852855682,0.0,0.36014273538230324
29,0.3585435565471649,0.0,0.3418955347763422
30,0.34568184213638303,0.0,0.3352656768969236
31,0.34158065836429596,0.0,0.34106112787356746
32,0.3490354471921921,0.0,0.3466503614416489
33,0.3507790838956833,0.0,0.36752463390047735
34,0.3585096298098564,0.0,0.3462290244702345
35,0.3469731954932213,0.0,0.33118861517271936
36,0.3402563271045685,0.0,0.3392491986354192
37,0.3393813489198685,0.0,0.3306248889615138
38,0.33582665710449217,0.0,0.34004257490428597
39,0.3341199773788452,0.0,0.33745654858648777
40,0.3394620693564415,0.0,0.32310769783380705
41,0.32884179629087446,0.0,0.32784397155046463
42,0.3295651349186897,0.0,0.3241400505678776
43,0.327731075489521,0.0,0.3340675931137342
44,0.319258039855957,0.0,0.3180360273959545
45,0.31868357273340225,0.0,0.3206890375854877
46,0.3205738481283188,0.0,0.31699585308058137
47,0.3311805486559868,0.0,0.33046210590654457
48,0.33481265161037443,0.0,0.3122207295531646
49,0.31959599492549895,0.0,0.3125411842782528
50,0.31373063737154006,0.0,0.30922894318325395
51,0.30835677839517595,0.0,0.31174641121656466
52,0.31084445241689684,0.0,0.2987443080219703
53,0.31067695554494856,0.0,0.30073800415564805
54,0.3040131197452545,0.0,0.31227537454702914
55,0.30475362144708634,0.0,0.3030415296268005
56,0.31348223935365677,0.0,0.3114698080298228
57,0.30531522006988526,0.0,0.301080122590065
58,0.2961874049782753,0.0,0.29102545623213816
59,0.29221750957965853,0.0,0.3201309226644345
60,0.29656768122911453,0.0,0.29459377640906054
61,0.29161808689832686,0.0,0.27921062163435495
62,0.2957382014155388,0.0,0.2910406054116977
63,0.2908369437098503,0.0,0.2740628524468495
64,0.27820191887617113,0.0,0.28630717012744683
65,0.2787955295920372,0.0,0.2732988285044065
66,0.2804659926652908,0.0,0.27010456319802845
67,0.28055551718473437,0.0,0.29497407376766205
68,0.27812080973386766,0.0,0.2686926273103708
69,0.2792005579710007,0.0,0.2707531011830538
70,0.2794348001778126,0.0,0.28610837039275044
71,0.28259824359416963,0.0,0.2639528796649896
72,0.27877893707752227,0.0,0.2696095860730379
73,0.27454340766668317,0.0,0.29102222583232784
74,0.2756873676776886,0.0,0.2652627835289026
75,0.27833162113428117,0.0,0.27671943920163006
76,0.27703416168689726,0.0,0.28521424293135983
77,0.28007172632813454,0.0,0.28509227845531243
78,0.2839657693386078,0.0,0.27016183714836073
79,0.2816882772922516,0.0,0.28171624534596235
80,0.2864116149902344,0.0,0.2727222941720333
81,0.28679260089993475,0.0,0.27700530154964864
82,0.2873204497337341,0.0,0.2821770120316591
83,0.28780011522769927,0.0,0.2843382091094286
84,0.2800203501701355,0.0,0.2631900521616141
85,0.28973217194080353,0.0,0.29221756293032414
86,0.29383108081817627,0.0,0.2949926449129215
87,0.2947431507349014,0.0,0.2972449350337952
88,0.29865286069512365,0.0,0.29016018472611904
89,0.3003683118402958,0.0,0.27826137539859
90,0.2984185718417168,0.0,0.2990840143786791
91,0.30176999638676644,0.0,0.3053851357350747
92,0.3103568715929985,0.0,0.3066853252836527
93,0.3106327198982239,0.0,0.3039259251971275
94,0.30895827865600584,0.0,0.30613562278449535
95,0.3096959575653076,0.0,0.3033596487859121
96,0.29870515351295474,0.0,0.29557713546240943
97,0.29203940556049346,0.0,0.2818088920739217
98,0.28595402870774267,0.0,0.27666964439245373
99,0.2953190934240818,0.0,0.2882671617449094
100,0.2915363808274269,0.0,0.2868509143113326
